@relation data

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {N,Y}

@data
2,1,0,5,10,1,1,4,0,2,82,0,0,0,0.5,0,0,40,1,0.5,N
8,2,0,3,12,22,1,3,7,0.885714,102,0.8,0,0.583333,0.35,1,2,11.125,1,0.625,N
8,3,0,4,19,0,2,2,7,1.142857,161,0.5,0,0.772727,0.35,1,5,18.875,1,0.625,N
10,2,0,4,14,45,2,2,10,1.111111,52,0.5,0,0.272727,0.32,0,0,4,1,0.8,N
2,1,0,9,8,1,2,7,2,2,24,0,0,0,0.5,0,0,11,1,0.5,N
18,2,0,5,28,111,2,3,16,0.776471,231,0.8,0,0.423077,0.458333,1,6,11.555556,2,0.8889,N
16,1,0,3,17,78,2,1,16,0.533333,172,1,0,0,0.291667,0,0,9.5,9,1.625,N
6,1,0,6,6,15,6,1,6,2,6,0,0,0,0.583333,0,0,0,1,1,N
5,4,2,5,7,4,5,0,5,0.5,29,1,0,0.944444,0.6,0,0,4.6,1,0.2,N
8,3,0,3,15,26,2,1,7,0.857143,219,0.25,1,0.9,0.342857,1,1,25.875,3,1.125,N
24,2,0,5,41,0,0,5,22,0.717391,411,0.875,6,0.34375,0.35,1,6,15.791667,2,0.9167,N
5,3,0,3,7,4,3,0,5,0.5,29,1,0,0.944444,0.6,0,0,4.6,1,0.2,N
9,1,0,121,151,32,0,121,5,0.75,1303,0.5,0,0,0.253968,0,0,143.555556,117,14.2222,N
12,1,0,8,25,24,6,2,8,0.863636,319,1,0,0,0.214286,0,0,25.25,3,1.25,N
5,2,0,8,16,10,4,4,5,2,50,0,0,0.555556,0.5,0,0,9,1,0.8,N
5,1,0,8,24,2,0,8,4,0.666667,117,0,1,0,0.36,0,0,21.8,7,2.2,N
13,1,0,41,35,60,41,0,8,0.333333,618,0.666667,0,0,0.212963,0,0,46.307692,10,1.8462,Y
8,1,0,7,17,0,2,5,7,0.571429,134,1,2,0,0.458333,0,0,15.375,3,1.375,Y
3,1,0,2,21,3,0,2,2,2,112,0,0,0,0.333333,0,0,36.333333,4,2.3333,N
12,2,0,5,22,54,2,3,10,0.981818,120,0.2,0,0.55,0.5,1,6,8.583333,2,0.8333,N
9,2,0,4,17,36,1,3,7,1.125,72,0,0,0.647059,0.555556,1,6,6.888889,2,0.7778,N
4,1,0,5,5,0,3,2,3,0.666667,28,1,2,0,0.4375,0,0,5.25,1,0.75,N
18,2,0,6,33,81,1,5,16,0.764706,308,0.8,0,0.423077,0.305556,1,6,15.833333,2,0.8889,N
10,3,0,5,13,3,2,3,10,0.722222,73,0.5,0,0.466667,0.4,1,2,6.1,1,0.8,N
4,1,0,5,8,0,1,4,3,0,79,1,1,0,0.5625,0,0,18.5,5,2,N
11,1,0,11,34,0,2,9,10,0.566667,210,1,1,0,0.272727,0,0,17.818182,3,1.0909,N
11,2,0,5,21,43,2,3,9,0.85,106,0.5,0,0.578947,0.522727,1,6,8.454545,2,0.8182,N
9,1,0,8,9,36,5,4,9,2,9,0,0,0,0.314815,0,0,0,1,1,N
42,1,0,6,89,0,4,2,41,1,361,0.066667,1,0,0.304762,0,0,6.52381,5,1.0952,N
13,2,0,5,24,56,2,3,11,0.777778,141,0.666667,0,0.52381,0.5,1,6,9.615385,2,0.8462,N
12,2,0,6,23,46,2,4,10,0.818182,122,0.5,0,0.55,0.4,1,6,9,2,0.8333,N
10,2,0,3,12,3,2,2,9,0.916667,87,0.5,0,0.5,0.283333,1,2,7.3,2,0.9,N
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947,0.522727,1,6,8.454545,2,0.8182,N
7,2,0,2,8,21,1,2,7,1.166667,32,0.5,0,0.583333,0.428571,1,2,3.285714,1,0.7143,N
26,2,0,6,46,117,1,5,24,0.936364,505,0.363636,3,0.323529,0.346154,1,6,17.576923,2,0.9231,N
24,2,0,9,50,244,3,6,22,0.908213,402,0.444444,0,0.34375,0.284722,1,5,15.375,6,1.4583,N
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333,0,0,5.666667,1,0.7778,N
7,1,0,7,20,9,2,5,7,0.833333,173,1,5,0,0.571429,0,0,22.857143,2,1,N
11,2,0,5,21,49,2,3,9,0.933333,107,0.333333,0,0.578947,0.522727,1,6,8.454545,2,0.8182,N
4,1,0,10,49,0,0,10,4,0,492,1,2,0,0.5625,0,0,121,8,2,N
9,2,0,4,13,36,2,2,9,1.125,59,0,0,0.3,0.333333,0,0,5.333333,1,0.7778,N
16,1,0,20,55,0,9,14,14,0.5,453,1,3,0,0.198864,0,0,27.0625,6,1.0625,N
9,2,0,5,17,36,2,3,7,1.125,72,0,0,0.647059,0.555556,1,6,6.888889,2,0.7778,N
9,1,0,10,20,0,10,0,9,0.25,294,1,0,0,0.311111,1,1,31.444444,7,1.8889,Y
32,1,3,19,65,290,13,6,18,0.962649,732,1,16,0,0.175781,0,0,20.6875,3,1.1563,N
14,2,0,6,28,61,3,3,11,0.807692,245,0.5,0,0.5,0.5,1,5,16.357143,4,1.0714,N
6,1,48,49,56,15,49,46,6,1.2,923,1,0,0,0.666667,0,0,152.5,1,0.8333,N
12,2,0,5,22,54,2,3,10,0.954545,119,0.25,0,0.55,0.5,1,6,8.583333,2,0.8333,N
17,2,0,7,32,72,3,4,15,0.791667,282,0.833333,0,0.44,0.268908,1,6,15.235294,4,1.2941,N
12,2,0,5,22,46,2,3,10,0.818182,127,0.5,0,0.55,0.4,1,6,9.416667,2,1,N
10,2,0,6,18,45,3,3,8,1.111111,79,0,0,0.611111,0.525,1,6,6.8,2,0.8,N
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333,0,0,5.666667,1,0.7778,N
12,2,0,5,24,46,1,4,10,0.981818,144,0.2,0,0.55,0.5,1,6,10.583333,2,0.8333,N
2,1,0,3,5,0,1,2,1,0,49,1,1,0,0.6,0,0,22,5,2.5,N
12,2,0,4,24,36,1,3,10,0.772727,143,0.5,0,0.55,0.4,1,6,10.75,2,0.8333,N
12,1,16,46,56,60,25,35,12,1,415,0.25,0,0,0.283333,0,0,33.25,4,1.1667,Y
10,2,0,4,14,45,2,2,10,1.111111,63,0.333333,0,0.272727,0.32,0,0,5,1,0.8,N
20,2,0,14,65,94,3,14,15,0.649123,327,1,2,0.321429,0.154545,1,1,15.2,3,1.15,N
3,1,0,1,30,3,0,1,2,2,315,0,0,0,0.333333,0,0,104,1,0.6667,N
10,2,0,4,18,45,1,3,8,1.111111,87,0,0,0.611111,0.525,1,6,7.6,2,0.8,N
10,1,0,13,10,45,13,0,10,2,10,0,0,0,0.4,0,0,0,1,1,N
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947,0.522727,1,6,8.454545,2,0.8182,N
11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947,0.418182,1,6,9.363636,2,1,N
10,1,0,4,31,3,1,3,9,0.222222,183,0,0,0,0.333333,0,0,17.2,2,1.3,N
12,1,0,6,30,34,6,0,9,0.690909,306,1,0,0,0.375,0,0,24.083333,6,1.5833,N
12,2,0,5,23,54,2,3,10,0.909091,117,0.333333,0,0.55,0.4,1,6,8.5,2,0.8333,N
10,2,0,4,18,39,2,3,9,0.851852,78,0.333333,0,0.5,0.283333,1,2,6.5,1,0.7,N
4,4,0,3,8,6,2,1,4,2,20,0,0,1,0.666667,0,0,4,0,0,N
8,1,0,3,20,0,2,2,3,0.369048,441,1,1,0,0.416667,0,0,52.625,6,2.375,N
12,2,0,5,24,46,1,4,10,0.818182,141,0.5,0,0.55,0.5,1,6,10.583333,2,0.8333,N
9,2,0,4,13,36,2,2,9,1.125,64,0,0,0.3,0.333333,0,0,5.888889,1,0.7778,N
5,3,3,4,7,4,4,0,5,0.5,29,1,0,0.944444,0.6,0,0,4.6,1,0.2,N
20,2,0,7,40,142,3,4,18,0.798246,342,0.833333,0,0.392857,0.3,1,6,15.8,10,1.5,N
3,1,0,4,4,3,1,3,3,2,7,0,0,0,0.833333,0,0,1.333333,1,0.6667,Y
20,2,0,5,31,138,2,3,18,0.827068,306,0.857143,0,0.392857,0.36,1,6,13.95,2,0.9,N
4,1,0,6,15,4,4,2,2,0.333333,55,1,0,0,0.333333,0,0,12.5,2,0.75,N
30,2,0,6,50,327,2,4,28,0.775862,505,0.833333,0,0.289474,0.216667,1,6,15.633333,8,2.0667,N
18,2,0,6,35,37,1,5,16,0.806723,287,0.571429,2,0.423077,0.366667,1,6,14.555556,2,0.8889,N
12,2,0,5,22,46,2,3,10,0.818182,128,0,0,0.55,0.4,1,6,9.5,2,1,N
0,1,0,2,0,0,2,0,0,2,10,0,0,0,0,0,0,0,0,0,N
7,3,0,4,17,0,2,2,6,0.888889,120,0.333333,0,0.772727,0.52381,1,5,15.714286,1,0.7143,N
9,1,0,11,43,28,0,11,6,0.6875,416,1,0,0,0.333333,0,0,45,13,3.2222,N
7,1,0,4,22,0,1,3,5,0.166667,88,1,2,0,0.428571,0,0,11.285714,2,1,Y
12,1,0,7,35,16,2,6,8,0.727273,359,0.555556,2,0,0.319444,0,0,28.166667,9,2,N
39,1,0,3,78,0,2,1,38,0.9,261,0,1,0,0.302564,0,0,5.435897,2,1.0256,N
8,2,0,3,15,4,3,0,5,0.428571,90,1,0,0.416667,0.425,1,1,9.875,1,0.875,N
18,2,0,6,40,103,2,4,16,0.848739,327,0,1,0.423077,0.472222,1,6,16.777778,2,1.1667,N
13,2,0,5,22,66,2,3,11,0.805556,140,0.666667,0,0.52381,0.4,1,6,9.538462,2,0.8462,N
4,4,0,4,8,6,3,1,4,2,20,0,0,1,0.666667,0,0,4,0,0,N
7,1,0,12,29,1,7,6,1,0,257,1,1,0,0.514286,0,0,35.571429,2,0.7143,N
57,2,0,18,87,1362,17,7,17,0.927083,1806,1,1,0.25,0.265306,1,7,30.473684,19,2.5263,N
6,1,0,4,22,0,1,3,0,0.333333,163,1,0,0,0.5,0,0,25.666667,5,2.3333,N
6,1,0,10,19,15,2,8,5,2,171,0,0,0,0.666667,0,0,27.5,1,0.8333,N
9,2,0,4,17,36,1,3,7,1.125,72,0,0,0.647059,0.555556,1,6,6.888889,2,0.7778,N
28,1,0,2,35,198,1,1,28,0.841751,388,1,0,0,0.383929,0,0,12.464286,12,1.75,N
49,2,0,8,66,664,4,4,46,0.902083,728,0.95,8,0.196429,0.270833,1,6,13.44898,2,0.9388,N
12,2,0,5,24,46,1,4,10,0.818182,141,0.5,0,0.55,0.5,1,6,10.583333,2,0.8333,N
11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947,0.418182,1,6,9.363636,2,1,N
24,2,0,7,39,204,2,5,21,0.882609,418,0.7,1,0.34375,0.298611,1,6,16,4,1.2917,N
34,2,0,10,60,187,4,7,34,0.747475,728,0.888889,2,0.184211,0.198529,2,3,20.147059,8,1.4118,Y
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333,0,0,5.666667,1,0.7778,N
11,2,0,5,21,49,2,3,9,0.933333,107,0.333333,0,0.578947,0.522727,1,6,8.454545,2,0.8182,Y
6,1,0,0,27,15,0,0,5,2,264,0,0,0,0.291667,0,0,43,1,0.8333,N
40,2,0,6,60,90,1,5,38,0.838141,786,0.9375,9,0.229167,0.275,1,6,18.25,2,0.95,N
24,1,0,8,51,86,3,5,16,0.673913,447,0.833333,3,0,0.183333,0,0,17.375,5,1.7083,Y
16,2,0,5,28,72,1,4,14,0.933333,254,0.333333,0,0.458333,0.46875,1,6,14.3125,2,0.875,N
12,2,0,5,24,46,1,4,10,0.818182,141,0.5,0,0.55,0.5,1,6,10.583333,2,0.8333,N
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947,0.522727,1,6,8.454545,2,0.8182,N
18,2,0,5,31,91,1,4,16,0.776471,303,0.8,0,0.423077,0.458333,1,6,15.555556,2,0.8889,N
2,1,0,2,4,1,2,0,1,2,39,0,0,0,0.5,0,0,18.5,3,1.5,N
16,1,0,2,30,88,1,1,14,0.683333,250,0,1,0,0.21875,0,0,14.375,4,1.125,N
38,2,0,9,56,511,4,5,35,0.938063,604,0.625,4,0.244444,0.239382,1,6,14.263158,3,1,N
25,2,0,8,40,258,4,4,23,0.758333,390,0.8,0,0.333333,0.3,1,6,14.4,7,1.76,N
62,2,0,6,85,611,1,5,60,0.953972,1390,0.5,14,0.157143,0.266129,1,6,20.580645,2,0.9677,N
15,2,0,7,32,79,4,3,13,0.785714,251,0.666667,0,0.478261,0.483333,1,6,15.533333,3,1.2,N
20,2,0,6,37,0,1,5,18,0.684211,321,0.833333,4,0.392857,0.36,1,6,14.75,2,0.9,N
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,N
10,2,2,5,20,0,2,3,10,0,53,1,1,0.64,0.55,1,2,4.2,1,0.9,N
12,2,0,5,22,54,2,3,10,0.818182,117,0.5,0,0.55,0.5,1,6,8.583333,2,0.8333,N
75,1,0,26,200,281,3,23,63,0.923142,1168,0.4375,3,0,0.141892,0,0,14.36,18,1.68,N
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,N
53,1,0,32,172,106,2,30,44,0.877622,1743,0.727273,4,0,0.14645,0,0,31.679245,32,2.0943,Y
38,2,0,6,52,479,2,4,35,0.898649,536,0.9375,6,0.244444,0.335135,1,6,12.684211,2,0.9211,N
27,2,0,6,42,209,2,4,24,0.846154,372,0.9,3,0.323529,0.346154,1,6,12.407407,2,0.8889,N
8,2,0,8,19,0,2,6,6,0.821429,324,1,6,0.3,0.583333,1,2,38.5,4,1.375,N
4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.583333,0,0,0,1,1,N
96,2,0,9,117,3214,5,4,93,0.981195,1478,0.483146,34,0.106796,0.313684,1,6,13.46875,3,0.9896,Y
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333,0,0,5.666667,1,0.7778,N
4,5,0,2,8,6,1,1,4,2,20,0,0,1,0.666667,0,0,4,0,0,N
18,2,0,5,30,107,2,3,16,0.794118,259,0.833333,0,0.423077,0.458333,1,6,13.055556,2,0.8889,N
10,2,0,4,14,45,2,2,10,1.111111,59,0.333333,0,0.272727,0.32,0,0,4.6,1,0.8,N
7,1,0,15,56,9,4,11,5,0.722222,713,1,0,0,0.166667,0,0,100.428571,8,2,N
108,1,0,60,341,4268,5,55,75,0.935648,3365,0.714286,16,0,0.078972,0,0,29.833333,34,2.0556,Y
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,N
11,2,0,6,23,25,3,3,9,0.8,183,0.5,0,0.55,0.431818,1,6,15.272727,3,1.1818,N
1,2,1,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,0,0,N
14,2,0,5,27,57,1,4,12,0.769231,195,0.666667,0,0.5,0.482143,1,6,12.714286,2,0.8571,N
4,5,0,1,8,6,0,1,4,2,20,0,0,1,0.666667,0,0,4,0,0,N
3,3,0,8,10,3,6,2,1,2,27,0,0,0.971429,0.666667,1,1,8,1,0.3333,N
10,2,0,4,15,45,1,3,10,1.111111,59,0.333333,0,0.272727,0.32,0,0,4.6,1,0.8,N
5,2,0,5,12,10,1,4,5,2,32,0,0,0.555556,0.5,0,0,5.4,1,0.8,N
28,2,0,8,51,0,3,5,26,0.731481,237,0.75,3,0.297297,0.198413,1,6,7.321429,3,1.1786,N
13,2,0,13,23,0,10,3,11,0.642857,271,1,1,0.45,0.25641,1,2,19.307692,2,0.9231,N
11,2,0,3,14,33,1,3,11,0.9,66,0.75,0,0.4375,0.327273,1,2,4.636364,1,0.8182,N
20,1,0,4,39,0,3,1,19,0.978947,140,0.133333,1,0,0.258333,0,0,5.25,1,0.95,Y
18,2,0,6,35,1,1,5,16,0.670588,276,0.8,3,0.423077,0.366667,1,6,14.055556,2,0.8889,N
4,1,0,6,4,6,6,0,4,2,4,0,0,0,1,0,0,0,1,1,N
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,N
4,1,0,2,18,0,1,1,4,0.222222,129,1,1,0,0.4375,1,1,30.5,6,2.5,N
12,2,0,5,24,46,1,4,10,0.818182,141,0.5,0,0.55,0.5,1,6,10.583333,2,0.8333,N
12,2,0,7,22,46,4,3,10,0.818182,127,0.5,0,0.55,0.4,1,6,9.416667,2,1,N
11,1,0,4,15,21,1,3,11,0.533333,90,1,0,0,0.454545,0,0,6.909091,1,0.6364,N
6,1,2,5,13,0,2,3,4,0.5,107,1,2,0,0.458333,0,0,16.5,3,1.1667,N
12,2,0,5,22,54,2,3,10,0.818182,117,0.5,0,0.55,0.5,1,6,8.583333,2,0.8333,N
19,2,0,6,38,21,2,5,18,0.685185,284,0.833333,2,0.304348,0.225564,1,2,13.631579,3,0.9474,N
11,2,0,5,25,43,2,3,9,0.8,182,0,0,0.578947,0.418182,1,6,15.363636,2,1.0909,N
15,1,125,146,23,105,146,0,12,2,84,0,0,0,0.483333,0,0,4.6,1,0.8,N
13,2,0,4,27,46,1,3,11,0.777778,201,0.333333,0,0.52381,0.333333,1,6,14.230769,2,1.0769,N
11,1,0,2,26,53,1,2,6,1.033333,226,1,0,0,0.157143,0,0,19.272727,24,3.6364,Y
12,2,0,5,22,46,2,3,10,0.818182,128,0.5,0,0.55,0.4,1,6,9.5,2,1,N
25,1,0,0,29,0,0,0,24,0.388889,629,1,0,0,0.313333,1,1,24.04,9,2.6,N
16,1,0,2,30,88,1,1,14,0.683333,250,0,1,0,0.21875,0,0,14.375,4,1.125,N
12,2,0,6,22,46,3,3,10,0.818182,128,0.5,0,0.55,0.4,1,6,9.5,2,1,N
25,1,0,4,29,0,4,0,24,0.388889,629,1,0,0,0.36,1,1,24.04,9,2.6,N
40,2,0,6,60,90,1,5,38,0.838141,786,0.9375,9,0.229167,0.275,1,6,18.25,2,0.95,Y
20,1,14,32,36,164,31,4,18,0.842105,141,1,0,0,0.2375,0,0,5.95,2,1.05,N
24,1,0,9,52,86,4,5,16,0.673913,451,0.833333,3,0,0.183333,0,0,17.541667,5,1.7083,Y
16,2,0,5,28,72,1,4,14,0.933333,254,0.333333,0,0.458333,0.46875,1,6,14.3125,2,0.875,Y
8,2,0,5,20,4,2,4,7,0.8,148,0.6,0,0.583333,0.375,1,2,16.875,1,0.625,Y
11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947,0.522727,1,6,8.454545,2,0.8182,Y
3,3,0,6,4,1,5,1,3,2,24,0,0,0.875,0.555556,0,0,7,2,1.3333,N
8,2,0,20,59,20,2,19,4,0.821429,267,1,4,0.416667,0.666667,1,1,31.875,1,0.875,N
12,1,0,10,24,6,2,9,11,0.787879,156,0,1,0,0.375,0,0,11.5,2,1,Y
8,2,1,11,37,0,7,5,6,0.357143,278,1,0,0.823529,0.375,1,1,33.5,6,1.625,Y
16,1,0,2,30,88,1,1,14,0.683333,250,0,1,0,0.21875,0,0,14.375,4,1.125,Y
22,2,0,9,51,89,3,7,22,0.721088,417,0.857143,2,0.269231,0.233766,1,2,17.636364,5,1.0455,Y
25,2,0,8,40,258,4,4,23,0.758333,390,0.8,0,0.333333,0.3,1,6,14.4,7,1.76,Y
62,2,0,6,85,611,1,5,60,0.953972,1390,0.5,14,0.157143,0.266129,1,6,20.580645,2,0.9677,Y
15,2,0,7,32,79,4,3,13,0.785714,251,0.666667,0,0.478261,0.483333,1,6,15.533333,3,1.2,Y
20,2,0,6,37,0,1,5,18,0.684211,321,0.833333,4,0.392857,0.36,1,6,14.75,2,0.9,Y
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,N
10,2,2,5,20,0,2,3,10,0,53,1,1,0.64,0.55,1,2,4.2,1,0.9,Y
12,2,0,5,22,54,2,3,10,0.818182,117,0.5,0,0.55,0.5,1,6,8.583333,2,0.8333,Y
93,1,0,33,244,0,6,28,79,0.925951,1441,0.4375,3,0,0.144928,0,0,14.322581,18,1.6559,Y
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,N
20,3,0,34,126,130,3,32,10,1.047118,1170,0.019048,2,0.55814,0.161538,2,7,47,11,2.4,Y
54,1,0,34,183,89,4,30,45,0.878216,1831,0.727273,4,0,0.140162,0,0,32.703704,32,2.2963,Y
38,2,0,6,52,479,2,4,35,0.898649,536,0.9375,6,0.244444,0.335135,1,6,12.684211,2,0.9211,Y
27,2,0,7,42,209,3,4,24,0.846154,372,0.9,3,0.323529,0.346154,1,6,12.407407,2,0.8889,Y
8,2,0,8,19,0,2,6,6,0.821429,324,1,6,0.3,0.583333,1,2,38.5,4,1.375,N
4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.583333,0,0,0,1,1,N
12,2,0,7,22,46,4,3,10,0.818182,127,0.5,0,0.55,0.4,1,6,9.416667,2,1,Y
4,2,3,6,11,6,4,5,4,2,61,0,0,0.916667,0.6875,0,0,14.25,5,1.25,Y
44,2,0,6,61,312,1,5,42,0.860465,933,0.944444,8,0.211538,0.327273,1,6,19.795455,2,0.9545,Y
6,1,2,5,13,0,2,3,4,0.5,107,1,2,0,0.458333,0,0,16.5,3,1.1667,N
12,2,0,5,22,54,2,3,10,0.818182,117,0.5,0,0.55,0.5,1,6,8.583333,2,0.8333,Y
19,2,0,6,38,21,2,5,18,0.685185,284,0.833333,2,0.304348,0.225564,1,2,13.631579,3,0.9474,Y
11,2,0,5,25,43,2,3,9,0.8,182,0,0,0.578947,0.418182,1,6,15.363636,2,1.0909,Y
15,1,132,155,23,105,155,0,12,2,84,0,0,0,0.483333,0,0,4.6,1,0.8,Y
13,2,0,4,27,46,1,3,11,0.777778,201,0.333333,0,0.52381,0.333333,1,6,14.230769,2,1.0769,Y
11,1,0,2,24,53,1,2,6,1.033333,241,1,0,0,0.157143,0,0,20.636364,4,1.6364,N
12,2,0,5,22,46,2,3,10,0.818182,128,0.5,0,0.55,0.4,1,6,9.5,2,1,Y
12,1,2,15,13,42,15,0,12,0.818182,62,0,0,0,0.708333,0,0,3.833333,1,0.8333,N
21,1,0,6,44,0,5,1,20,0.976667,153,0.133333,1,0,0.253968,0,0,5.571429,1,0.9524,Y
4,1,0,6,4,6,6,0,4,2,4,0,0,0,1,0,0,0,1,1,N
6,1,0,5,25,7,2,3,4,0.75,230,1,0,0,0.55,0,0,36.666667,9,2,Y
1,3,0,4,2,0,3,1,1,2,13,0,0,1,1,0,0,7,0,0,N
4,1,0,2,18,0,1,1,4,0.222222,129,1,1,0,0.4375,1,1,30.5,6,2.5,N
12,2,0,5,24,46,1,4,10,0.818182,141,0.5,0,0.55,0.5,1,6,10.583333,2,0.8333,Y
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333,0,0,5.666667,1,0.7778,Y
12,2,0,10,23,6,3,7,12,0.672727,154,0,0,0.592593,0.316667,1,1,11.416667,2,1,Y
5,2,0,3,20,0,0,3,4,0.5,138,1,0,0.888889,0.5,1,1,26.2,12,4.8,N
15,2,0,7,33,43,1,6,15,0.833333,258,0.666667,0,0.575758,0.333333,1,5,15.8,2,1,N
6,1,0,1,27,15,1,0,5,2,264,0,0,0,0.291667,0,0,43,1,0.8333,N
7,1,0,7,30,0,4,3,4,0.333333,212,0,1,0,0.47619,0,0,29,7,2.1429,N
5,3,0,2,8,10,1,1,4,1.25,26,0,0,0.923077,0.5,1,2,4,1,0.4,Y
16,1,0,2,30,88,1,1,14,0.683333,250,0,1,0,0.21875,0,0,14.375,4,1.125,N
85,3,0,0,181,0,0,0,85,0.5,2890,0.5,0,0.514451,0.075456,2,20,32.976471,1,0.9882,Y
10,1,2,12,12,3,11,1,10,0.333333,69,1,0,0,0.34,0,0,5.8,2,1,N
18,2,0,5,28,111,2,3,16,0.776471,231,0.8,0,0.423077,0.458333,1,6,11.555556,2,0.8889,Y
16,1,0,3,17,78,2,1,16,0.533333,172,1,0,0,0.291667,0,0,9.5,9,1.625,N
14,2,0,7,26,57,3,4,12,0.769231,195,0.666667,0,0.5,0.482143,1,6,12.714286,2,0.8571,Y
25,2,0,11,41,258,7,4,23,0.758333,389,0.8,0,0.333333,0.257143,1,6,14.36,7,1.76,Y
4,1,1,10,26,4,3,7,2,0.833333,193,1,0,0,0.416667,0,0,46.75,6,2,Y
9,2,0,7,41,4,1,6,8,0.875,302,0.5,0,0.730769,0.35,1,5,32.111111,4,1.3333,Y
2,1,0,3,4,0,1,3,2,0,14,0,1,0,0.666667,0,0,5.5,1,0.5,N
11,2,0,4,16,55,2,3,11,1.1,96,0.333333,0,0.25,0.272727,0,0,7.454545,1,0.8182,Y
6,1,4,20,28,15,5,19,3,2,191,0,0,0,0.333333,0,0,30.833333,6,2.3333,Y
15,2,0,8,34,87,3,5,12,0.871429,230,0.8,0,0.478261,0.516667,1,5,14,2,1,Y
17,2,0,8,41,66,4,4,15,0.85,319,0.4,0,0.44,0.313725,1,6,17.470588,3,1.2353,Y
7,2,0,2,8,21,1,2,7,1.166667,32,0.5,0,0.583333,0.428571,1,2,3.285714,1,0.7143,Y
17,2,2,7,44,106,4,4,15,0.760417,483,0.5,0,0.458333,0.485294,1,6,27.058824,5,1.5294,Y
10,2,0,5,19,5,2,3,8,0.740741,223,1,0,0.3,0.228571,1,2,21,3,1.2,N
2,1,0,10,20,1,1,9,2,2,175,0,0,0,0.625,0,0,86.5,12,6,N
12,2,0,5,22,46,2,3,10,0.818182,128,0,0,0.55,0.4,1,6,9.5,2,1,Y
0,1,0,2,0,0,2,0,0,2,10,0,0,0,0,0,0,0,0,0,N
7,3,0,4,17,0,2,2,6,0.888889,120,0.333333,0,0.772727,0.52381,1,5,15.714286,1,0.7143,Y
9,1,0,11,43,28,0,11,6,0.6875,416,1,0,0,0.333333,0,0,45,13,3.2222,Y
7,1,0,4,22,0,1,3,5,0.166667,88,1,2,0,0.428571,0,0,11.285714,2,1,Y
7,2,0,6,14,9,5,2,5,0.5,48,1,1,0.848485,0.342857,0,0,5.714286,1,0.7143,N
39,1,0,3,78,0,2,1,38,0.923684,234,0,1,0,0.302564,0,0,4.74359,2,1.0256,N
2,1,0,8,36,1,2,6,2,2,137,0,0,0,0.5,0,0,67.5,2,1,N
12,2,0,6,18,54,4,2,8,0.924242,222,1,1,0.230769,0.3125,1,2,17,5,1.3333,N
31,2,0,5,55,281,0,5,31,0.940909,567,0.545455,0,0.387755,0.230415,1,5,16.580645,3,1.0645,N
0,1,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,N
13,2,0,5,22,66,2,3,11,0.805556,140,0.666667,0,0.52381,0.4,1,6,9.538462,2,0.8462,Y
14,2,0,8,26,69,4,4,12,0.74359,188,0.666667,0,0.5,0.321429,1,6,12.214286,3,1.1429,Y
17,2,0,9,32,74,5,4,13,0.75,224,0.75,0,0.44,0.294118,1,6,11.941176,2,1.1176,Y
6,1,0,4,22,0,1,3,0,0.333333,163,1,0,0,0.5,0,0,25.666667,5,2.3333,N
11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545,0,0,7.181818,1,0.6364,N
20,2,0,5,32,114,1,4,18,0.789474,357,0.833333,0,0.392857,0.45,1,6,16.55,2,0.9,Y
24,2,0,6,42,0,1,5,22,0.818182,423,0.636364,5,0.34375,0.291667,1,6,16.166667,2,0.9167,Y
22,2,0,8,35,169,5,3,20,0.946779,316,0.352941,0,0.366667,0.443182,1,6,12.590909,2,0.9091,Y
